app_id,url,title,developer,rating,reviews_count,category
81a835b1-da56-4b76-a53e-60460eeefe64,https://apps.shopify.com/fraud-alert-cancellation,Fraud Scanner,10X Apps,4.5,24,Trust and security
8205c426-9656-4150-a139-eeb0c40f1d05,https://apps.shopify.com/shipandco,Ship&co,Ship&co,4.8,18,Orders and shipping
8238dac0-8069-4068-b014-1e3755d8c1e7,https://apps.shopify.com/thank-you-page-upsell,Thank You Page Upsell,Leadslide,2.5,4,Sales and conversion optimization
8311238f-f48d-4fc9-8893-5d3ad926243f,https://apps.shopify.com/dalibor-xml-feed,Editable XML Feed,Dalibor,5,1,Marketing
83117112-833f-4964-adab-20bf3c446c6f,https://apps.shopify.com/easy-catalog-builder,Exico Easy Catalog Builder,Exico Software Solutions,5,3,Store design
846b6547-96b4-4a1c-823a-af13cb728664,https://apps.shopify.com/elegant-announcements,Elegant Announcement,aleksovApps,5,1,Store design
848f98e2-8089-4461-9786-980455fcb18e,https://apps.shopify.com/frequently-bought-together-one-click-upsell-cross-sell,Upsell & Cross Sell • Upselly,Codeinero,4.9,22,Sales and conversion optimization
84d64f7a-e643-49cf-ade6-908ffaefadb9,https://apps.shopify.com/price-comparison-affiliate,Price Comparison By Vishal,Vishal Garg,5,1,Sales and conversion optimization
84e17ae0-929e-49c8-92a2-f2a3817cb484,https://apps.shopify.com/foodify,Foodlify,SolverCircle,5,2,Store design
856fc04a-9895-4dc8-8068-aba39dbc4671,https://apps.shopify.com/theme-scheduler,Theme Scheduler,Smooth.ie,5,4,Store design
8646aea0-847d-4674-a62a-c312695d7b50,https://apps.shopify.com/marketing-calendar,PromoPrep Marketing Calendar,PromoPrep,0,0,Reporting
86a3b05c-0d59-4745-a90c-21924398ab98,https://apps.shopify.com/cornercart,Sticky Add To Cart + Mini Cart,Cornercart,4.8,12,Store design
870410b9-d1f2-4a69-9436-2a6e43b7a875,https://apps.shopify.com/back-in-stock-product-alert-user-notification,Back In Stock Email SMS Alerts,bkstc,3,1,Store design
87b59cbc-5e65-492d-80ec-e0a1086166ef,https://apps.shopify.com/advanced-registration,Advanced Registration,Talon Commerce,4.9,39,Trust and security
87de60f0-b46a-4268-b124-313b505f1048,https://apps.shopify.com/shoptoit-ca-product-ads,Google for Small Businesses,Shoptoit Inc.,2.8,8,Marketing
87f51a0f-d124-40e9-8aca-22cab48c9bee,https://apps.shopify.com/trustspot,TrustSpot Product Reviews,TrustSpot Acq Inc,3.7,20,Sales and conversion optimization
881ddc0a-9d22-4c90-bbef-12f72e07d8d6,https://apps.shopify.com/way2enjoy-image-optimizer,Image Optimizer & Compression,pushdaddy.com,4.6,24,Store design
88659537-7e72-4e5a-88d5-07acde0b99ca,https://apps.shopify.com/mokool-currency-converter-pro,Multicurrency Converter Pro,Mokool Apps,0,0,Store design
88661e95-d46f-40ab-b7e4-46f2c837c5a7,https://apps.shopify.com/age-checker-1,OC Check,Ocean info,5,3,Trust and security
896007ac-a0ea-449f-86f0-84523cf39388,https://apps.shopify.com/vintage-collection-automatic-old-product-collections,Old Product Collection Booster,Lab Forty Six Inc.,2.2,2,Productivity
89605944-da68-4baa-a057-af46bc926441,https://apps.shopify.com/json-express-for-seo,JSON‑LD Express for SEO,MarbGroup,5,6,Marketing
89e3e7e5-1524-44fa-899b-08e1ab3e757b,https://apps.shopify.com/arukereso-integration,Arukereso Listing,Tezisto OÜ,5,1,Marketing
8a33f033-7460-44fb-9d51-7221dab1b68c,https://apps.shopify.com/milk-the-leads,MTL ‑ Lead Generation Pop‑ups,Era Of Ecom,4.8,40,Sales and conversion optimization
8a40073e-71b4-4658-91d2-53629bc3646d,https://apps.shopify.com/younet-newsletter,Newsletter ‑ Email Marketing,Younet - Email Marketing,5,6,Marketing
8a5575f6-6688-4580-bb8a-b4e0bc2fc46c,https://apps.shopify.com/power-tools-sort-selector,Sort Selector,Power Tools,4.7,7,Store design
8a8a7487-5a63-4f95-aff2-5b9f2566a34b,https://apps.shopify.com/plant-tree-grow-ahead,Plant Trees for Climate Action,Zestard Technologies Pvt Ltd,0,0,Store design
8ae306c6-7f8f-469f-bd43-c4947eeeb82c,https://apps.shopify.com/progressive-application,PWAfy ‑ Mobile App,Webkul Software Pvt Ltd,4.3,2,Store design
8b2ef537-34e4-4665-b1f7-280a5c7f243e,https://apps.shopify.com/koongo,Koongo: Sell on Marketplaces,Koongo,4.7,39,Marketing
8b4a93bf-2c06-4928-8540-5a22b6a41c4e,https://apps.shopify.com/ultimate-upsell,Ultimate Upsell & Cross‑Sell,Tabarnapp,3.7,39,Sales and conversion optimization
8b667367-368b-429a-98ae-393f7af768a8,https://apps.shopify.com/smarten-augmented-analytics-app,Smarten: eCommerce Analytics,Elegant MicroWeb Technologies Pvt. Ltd,0,0,Reporting
8be7ac19-5cc2-4e6c-a28e-988e89c816a5,https://apps.shopify.com/competition-builder,Competition Buildr,Varify,0,0,Marketing
8c98db3f-357b-4a3b-bc7e-a91bf8a1c7d6,https://apps.shopify.com/heyoya-voice-reviews-comments,Heyoya Voice Reviews,Heyoya Systems LTD.,5,3,Store design
8cd4088f-667f-4779-93f2-a8b82bf4d59c,https://apps.shopify.com/easy-gift-wrapping,Easy Gift Wrapping,ADM Apps,5,2,Store design
8d00b8fd-f496-4381-b11b-534b759552a3,https://apps.shopify.com/offset-earth,Plant Trees with Ecologi,Ecologi,5,13,Store design
8d09bc5f-3b55-42af-9f49-5c4d5248b865,https://apps.shopify.com/social-reviews-prod,Mucho ‑ Reputation SEO Booster,Mucho,5,4,Sales and conversion optimization
8e0907cf-f7b4-40e2-baf9-aa08286ad3dd,https://apps.shopify.com/syncee-1,Syncee ‑ Global Dropshipping,Syncee,4.7,476,Finding and adding products
8ef3626a-1533-4a09-8124-94ebddbea45a,https://apps.shopify.com/s-loyalty,Loyalty - Rewards & Referrals,S Loyalty,4.7,686,Marketing
8ef3e979-fc45-4e2d-95e4-4b1461147ca7,https://apps.shopify.com/shop-share,ShopShare,Tomorrows Designs,3.1,13,Store design
8f5ba389-c217-4967-912d-445159827f1c,https://apps.shopify.com/easy-google-customer-reviews,Easy Google Customer Reviews,Union Works Apps,5,9,Sales and conversion optimization
90373dba-fd70-414b-8517-8d3a5820119e,https://apps.shopify.com/instagram-stories-for-website,Instagram Feed + Stories,Adevole,5,197,Sales and conversion optimization
9058bdd2-31d9-4f2a-a3a4-41983c06b488,https://apps.shopify.com/shopify-latest-tweet,Latest Tweet By Webkul,Webkul Software Pvt Ltd,0,0,Sales and conversion optimization
90c84ac7-674e-4821-a55f-78bd0e17ddc8,https://apps.shopify.com/zendesk-chat,Zendesk Chat,Zendesk,1.2,13,Customer support
90ed3284-8bc0-456a-801b-3800f518a064,https://apps.shopify.com/japan-order-csv,Japan Order CSV,Flagship LLC (フラッグシップ合同会社),4.2,5,Orders and shipping
9116ebe7-f763-49b7-8471-64e9950f7229,https://apps.shopify.com/gift-box,Gift Box — Free Gift Motivator,Digismoothie,4.8,38,Sales and conversion optimization
912cb1b6-159c-45d1-94d7-3736d402befb,https://apps.shopify.com/sinogoodies,SinoGoodies,Goodies Network,0,0,Finding and adding products
914f0740-07b6-471a-9912-01a0da3947ea,https://apps.shopify.com/pre-order-helper,Pre‑Order Helper,Wholesale Helper,4.8,5,Orders and shipping
91e1d3f5-2823-49e7-afda-fc3908fc7f27,https://apps.shopify.com/affliate-by-secomapp,Secomapp: Affiliate Marketing,Secomapp,4.8,612,Marketing
92525882-1d89-404c-b2d8-ac8aa0bf207e,https://apps.shopify.com/magic-table,Magic Table,PrintM,0,0,Store design
92ea40ea-074c-422e-a22d-754021379126,https://apps.shopify.com/back-in-stock-zooomy,Back in stock ‑ Restock notify,Zooomy,4.9,51,Sales and conversion optimization
92fb93e7-9733-4da0-a575-c650e6074ade,https://apps.shopify.com/pickup-and-local-delivery,Alpaca: Pickup and Delivery,Alumworks,5,1,Store design
93c60b46-8b56-4f90-b6cb-d6c2abd69390,https://apps.shopify.com/upsell-funnel-engine-upsells,UFE 2.0 ‑ Upsell Funnel Engine,HELIXO,5,159,Store design
94999ed5-6f57-4939-bead-92f879af925b,https://apps.shopify.com/headless,Headless,Plutocracy,0,0,Productivity
953d6c14-f1a7-4753-b7f5-c8becb800f7b,https://apps.shopify.com/kungfu-map,Store map&Dealer map&location,KungFu Work,0,0,Store design
96c20564-04c9-43f1-b05d-dd9326ecfedd,https://apps.shopify.com/countdown-timers,Countdown Sales Timer,Pixel Union,4.7,120,Store design
96c99ec0-839a-46be-a93c-4a5a9bf7d0c5,https://apps.shopify.com/rapp,RAPP ‑ Retention & Churn App,Lebesgue,5,1,Sales and conversion optimization
971c2055-02ab-4b39-9e3a-71d61db797d4,https://apps.shopify.com/import-export-1,Export Import Data,Webguruz Technologies Private Limited,0,0,Marketing
973352bb-c1e9-4e06-81f4-f01fba2caf95,https://apps.shopify.com/parcelyapp,Parcely.app,Pulsev,5,8,Orders and shipping
97350621-dfd7-41b9-8f1c-8d8ba81626ce,https://apps.shopify.com/aweber-custom-popup-subscription,AWeber Custom Popup,SolverCircle,5,1,Marketing
97ff257c-4a65-4aa7-ade8-17f9cfe2d406,https://apps.shopify.com/mailchimp-by-onesaas-1,Mailchimp by OneSaas,OneSaas,4.9,9,Marketing
98b93197-2f97-4309-bd4e-b41e148ab120,https://apps.shopify.com/iconx-free-gdpr-compliance,ICONX ‑ Too Many Widgets?,The Scorpio Lab,5,11,Trust and security
992708e9-8511-4304-8cc0-7054f25a2b7c,https://apps.shopify.com/cohub-upsell,Cohub Upsell,Cohub Inc.,0,0,Sales and conversion optimization
993220ce-c754-4f36-82c4-20db8ed6ecd8,https://apps.shopify.com/easy-terms,Terms and Conditions Checkbox,Thrust Apps,5,1,Store design
9a3d218d-95a1-4ef1-b32f-649b951297c9,https://apps.shopify.com/blog-studio,Blog Studio,ShopPad Inc.,4.6,209,Marketing
9aa245c0-83a7-4651-a1ee-98bfdf6bead8,https://apps.shopify.com/teelaunch-1,teelaunch: Print on Demand,teelaunch,4.6,562,Finding and adding products
9af04568-bd7f-4a23-b18f-25af6bb2e2da,https://apps.shopify.com/upsell-funnel-sales-booster-1,Upsell Funnel ‑ Sales Booster,Technixers,5,5,Sales and conversion optimization
9b1a8fea-58d7-41e7-8f47-d8979cf9a2ac,https://apps.shopify.com/spin-wheel,Wheelify Spin Wheel Sales Pop,Care Cart,4.7,18,Sales and conversion optimization
9ba52a89-fb14-4c2b-85c6-be32d132ab8e,https://apps.shopify.com/shippit-connect,Shippit,Shippit,3.9,92,Orders and shipping
9cfcceca-5f87-40a1-bc86-5f22efb150e7,https://apps.shopify.com/seo-all-in-one,SEO ‑ All in One & Auto SEO,Softpulse Infotech,4.4,276,Marketing
9d7e5bf5-129e-4f78-ad3b-c53e49c29826,https://apps.shopify.com/mobidesign-android-app-builder,WebPlanex Native App Builder,Webplanex Infotech PVT LTD®,5,16,Sales and conversion optimization
9de65bc8-9d0a-4387-b1a7-d74b322866cc,https://apps.shopify.com/product-signup-testing,Product Sign‑up Testing,Faraday,0,0,Marketing
9e2d2a22-9f05-4210-a15a-90613d3bdf37,https://apps.shopify.com/etsify-1,Etsify ‑ Import From Etsy,omniWP,4.3,56,Finding and adding products
9ebd5ce4-da94-4d80-a97e-e31015eef3ab,https://apps.shopify.com/mbcbundlesapp,MBC Bundles ‑ Bundle Products,MakeBeCool,4.7,14,Sales and conversion optimization
9eda2b82-b45a-4e4f-897b-d0eb79e9a6e1,https://apps.shopify.com/setplex-api-automation,Setplex API Automation,Rebrandedio,0,0,Productivity
9fc91342-d86e-49ee-ab52-4b06cede4211,https://apps.shopify.com/leadhit,LeadHit behavioral marketing,LeadHit,0,0,Sales and conversion optimization
a001bf31-5de3-4943-b373-c296953f071a,https://apps.shopify.com/order-trigger,Order Trigger,Robert Banh,4.3,9,Orders and shipping
a09594ce-604d-4441-ae55-a4da707b0553,https://apps.shopify.com/quick-view-product,Quick View and Color Swatch,AAAeCommerce Inc,4,14,Store design
a138ee3b-2dc6-4b92-9be2-3ce62ad8ddd4,https://apps.shopify.com/easy-upsell,Easy Upsell,OneSell Apps,0,0,Sales and conversion optimization
a1755791-4a28-44ec-abfd-13323e993813,https://apps.shopify.com/freighty,Freighty ‑ Delivery Insurance,Freighty,3.7,4,Customer support
a2d6f5e6-7310-4d5b-a746-5a402460d29b,https://apps.shopify.com/dotdigital,dotdigital Email Marketing,dotdigital,4.8,11,Reporting
a30c8336-2796-4bf5-8802-3683aac371d2,https://apps.shopify.com/google-adwords-dynamic-remarketing-by-adnabu,Google Ads Retargeting Pixel,AdNabu Inc,4.9,48,Marketing
a317b49a-2b92-478a-8dc8-e7b4138e5f48,https://apps.shopify.com/stream,Social Media Stream,SmartFox,4.7,343,Store design
a3e5b2e9-ba5d-490e-868c-4712830db403,https://apps.shopify.com/piknpak,PiknPak,Eric Froese Development,0,0,Reporting
a40296c0-3ac8-44ab-9b7b-94273a99c0ac,https://apps.shopify.com/veeqo,Veeqo Inventory & Shipping,Veeqo,4.9,55,Orders and shipping
a4dd07b3-d20f-45ec-8cb5-7e5e5b6d0593,https://apps.shopify.com/viigii-1,viigii,Virtual Gift It,2.3,14,Sales and conversion optimization
a5e75e15-fc4c-42c2-bf92-e48810bc8b02,https://apps.shopify.com/content-defender-by-buymaxx,Content Protection by Buymaxx,Buymaxx,1,1,Trust and security
a68a118b-1684-4898-9ff4-67c1cc23722f,https://apps.shopify.com/spice-order-delivery-date,Order Delivery Date Picker,Spice Gems,5,6,Orders and shipping
a782345b-35d5-4cc3-9abe-60f82786bf9d,https://apps.shopify.com/goodreadr-book-reviews,GoodreadR Book Reviews,KlaudSol Apps,0,0,Sales and conversion optimization
a807e244-bce0-4d81-b377-4f03d9f54c77,https://apps.shopify.com/helpcube,Helpcube,Helpcube Ltd,5,1,Customer support
a9094ad7-946f-46cb-940c-3b2d5b98c65a,https://apps.shopify.com/test1-34,EWE Helper,X-Red.Com,0,0,Orders and shipping
a94113b3-cc42-4dbb-a6c2-ed00e10b6a51,https://apps.shopify.com/snap-track,Snap Track – Snapchat Pixel,Klutch Apps,5,3,Marketing
a9dd4d65-c1ac-4832-9511-b3086fd59d52,https://apps.shopify.com/colissimo-1,Colissimo,Common-Services,4.4,15,Orders and shipping
aa0b71bc-2739-486f-a4b6-4197f884d5b3,https://apps.shopify.com/retargeter,Retargeter,Octarine Systems,5,1,Marketing
aa6c09ec-d6db-41f6-8a7c-2f989af82c00,https://apps.shopify.com/movo,Movo ‑ Discounts & Coupons,LAUNCHTIP,5,2,Sales and conversion optimization
aac3adfa-ca4b-48f3-a44e-4899aef06aec,https://apps.shopify.com/taxjar,TaxJar Sales Tax Automation,TaxJar,3.4,92,Finances
aad3d5c8-82a6-4614-a54d-1b292b51aa2a,https://apps.shopify.com/optinmonster,Exit Pop Ups & Email Pop Ups,Retyp LLC,2.8,14,Sales and conversion optimization
ac5107e2-34d4-4b6c-bdcb-d359f6fc3b42,https://apps.shopify.com/tunetoo,Tunetoo,Tunetoo,2.5,36,Finding and adding products
ac861da7-1c67-47bc-b294-15f059ed680b,https://apps.shopify.com/backup-1,Automatic Backups,Talon Commerce,5,57,Trust and security
ad618d44-859f-4294-9b54-a04365ee172b,https://apps.shopify.com/form-builder,Form Builder + Custom Forms ,AAAeCommerce Inc,4.7,129,Store design
ae3aee64-833d-457e-b6e5-a7fc818150b7,https://apps.shopify.com/recurring-customers,Personal Print,Tideflow analytics,5,6,Reporting
ae6f9ef2-cdae-4d88-a5ff-05a850b24398,https://apps.shopify.com/constant-contact-2,Constant Contact,Constant Contact,3.3,18,Marketing
aeb52d2a-d6f1-4133-ba7b-49483be48198,https://apps.shopify.com/easycsv,EasyCSV,EasyCSV,0,0,Productivity
aee3f68f-8436-4011-8874-19d00b35f0d7,https://apps.shopify.com/vendor-shipping-rules-1,Advanced Shipping Rules,Bambri,4.7,319,Orders and shipping
af249a63-7d38-4197-87c1-f93e8f550d67,https://apps.shopify.com/shoppop,Sales Pop ‑ Social Proof Popup,CartKit,4.8,6706,Store design
b036117b-f5d4-415e-8b2f-ff4d7fd7ccb6,https://apps.shopify.com/dev-instagram-sell-1,Instagram Shop Feed by SPRBOT,Super Bot,5,6,Sales and conversion optimization
b074c9c3-d3ff-4654-87dc-48b45dbd24f0,https://apps.shopify.com/cutoutwiz,CutOutWiz,CutOutWiz,5,35,Store design
b0c799dd-2a96-4e93-83dc-f6f519e601c4,https://apps.shopify.com/price-table-template,Price Table Templates,KungFu Work,0,0,Store design
b131ade9-010a-4081-8819-b6a88779172b,https://apps.shopify.com/junip,Junip Product Reviews,Junip Inc.,5,33,Sales and conversion optimization
b1dec09b-4af0-4c22-9f17-3134b4b41589,https://apps.shopify.com/reminder,Reminder,Electric Borneo Cat,0,0,Productivity
b24589d8-913f-45ba-bc4a-20f6f0c37bba,https://apps.shopify.com/allergen-free-store,Allergen logos / icons,ProAppsStudio,0,0,Store design
b2e41762-fade-4b4a-a9a1-120d22cb40cf,https://apps.shopify.com/print-partners,Print Partners,Print Partners,2.8,13,Finding and adding products
b37b441a-05e8-4981-91c8-5cee39ce54b1,https://apps.shopify.com/advanced-geo-functions,Advanced Store Localization,e-dimensionz Inc,5,1,Store design
b3c4d2e3-330d-47ff-8b65-8b296d9d7a78,https://apps.shopify.com/image-manager,Image Manager,iFyApps,3.7,22,Store design
b474b18e-b6f1-47b5-89f1-b5ffa252d73c,https://apps.shopify.com/groovepacker-lite,GroovePacker Lite,Groove Industries,5,1,Orders and shipping
b478accf-5946-43e7-8d3b-5e4b0c9abfea,https://apps.shopify.com/octaplus-affiliate,Octaplus Affiliate,Alchemist Codes,0,0,Marketing
b4bd1033-882c-4e51-a237-ece76ec6fafd,https://apps.shopify.com/activecampaign,AC Email Marketing Automation,ActiveCampaign,4.8,130,Marketing
b55d3c14-d9d8-4d26-87ea-2b3d380b325b,https://apps.shopify.com/bigcommerce-import,BigCommerce Import,LitExtension,5,2,Finding and adding products
b57564ab-8612-4e5d-92ce-7438c2e6e693,https://apps.shopify.com/snow,Snow · Notification Widget,Beans,0,0,Store design
b588c18d-c2ef-40e1-b57d-a89cd1670ea4,https://apps.shopify.com/fb-freedropship,FreeDropship: Ali Dropshipping,QCommerce,5,2,Finding and adding products
b58b776f-1a45-40a7-81bd-d0bda46d03d8,https://apps.shopify.com/dynavi-video-manager,Dynavi Product Video,Dynavi,3.4,25,Store design
b5af57bb-cdd5-4fbb-9e7c-9cb7dd5e0632,https://apps.shopify.com/archive,Alternative - Related Products,Evil Egg Software Limited,0,0,Sales and conversion optimization
b5dd6a8b-da08-45e1-bfd5-41d5a80f8adb,https://apps.shopify.com/channelize,Channelize,Bergquist,0,0,Finances
b656bf93-69a3-4280-baee-28da0a04e62c,https://apps.shopify.com/product-options-w3,Custom Product Options,W3trends Inc.,4.8,214,Store design
b68e8060-caf5-4b00-b9f3-bcf7748b79eb,https://apps.shopify.com/affirm,Affirm pay‑over‑time messaging,Affirm,4,2,Marketing
b6c1f4a0-8e06-4b29-b259-81a21831ba5a,https://apps.shopify.com/contact-via-whatsapp,Contact via WhatsApp,Kaukab,5,4,Customer support
b6e17e96-d67e-4034-82ca-2a0024179198,https://apps.shopify.com/simpship-custom-packaging-fulfillment,Pay‑Per‑Order Custom Packaging,SimpShip,5,4,Orders and shipping
b6eb0022-92c9-4b20-94d9-bc1a7137c5ad,https://apps.shopify.com/xbot-fb-messenger-marketing,XBot FB Messenger Marketing,xbot,0,0,Marketing
49e08543-fafa-46eb-be77-689db2179fe6,https://apps.shopify.com/mcafee-secure,TrustedSite Certifications,TrustedSite,4.4,624,Sales and conversion optimization
4a3dc53e-c95f-4860-8bb5-987e6dceaa5b,https://apps.shopify.com/schedule-changes,Schedule Theme Changes,Joe Pichardo,0,0,Store design
4ab43f77-338b-43a6-94e2-b6aba6f73fdb,https://apps.shopify.com/dropshop,DropShop,Solvecore Inc.,5,1,Orders and shipping
4c426312-154b-42c5-8a13-ac37df30bba0,https://apps.shopify.com/pagepopper,FormPopper,Promeate,5,2,Store design
4c4561eb-e6e1-4ac5-93bc-75ec00ac40c3,https://apps.shopify.com/postco360,PostCo 360: Returns Center,PostCo,4,1,Orders and shipping
4c49aa82-34f8-4fca-b1de-f8283eab2077,https://apps.shopify.com/posti-smartship,Posti Smartship,Kooditoimisto.fi,3.7,3,Orders and shipping
4c53856d-df48-4b5c-80b3-9144758004ca,https://apps.shopify.com/us-drop-ship,US Drop Ship,Soniram LLC,4.4,52,Finding and adding products
4c7c9c3e-b866-47b0-8cd6-228b3a40c529,https://apps.shopify.com/marktplaats-admarkt,Marktplaats.nl & 2dehands.be,Koongo,0,0,Reporting
4c9ae973-5667-4dbb-9272-5802cef2d72a,https://apps.shopify.com/smart-bar-1,Smart Bar ‑ Animated Bar,App Developer Group,5,34,Store design
4cec90d1-cf9f-48aa-88bc-673a0dd50325,https://apps.shopify.com/pintrify-beautiful-automated-photo-collages-for-pinterest,Pintrify,Pintrify,4.1,5,Marketing
4e35d484-893e-4be3-988b-2187395c6765,https://apps.shopify.com/ai-curator,AI Curator,Savitude,0,0,Sales and conversion optimization
4f7b56d4-2dc5-4f2f-94b1-cdb6373984aa,https://apps.shopify.com/avada-discount-code-generator,AVADA Discount Code Generator,AVADA Commerce,5,2,Marketing
500d9401-3c6a-4560-a17e-e5645cf95341,https://apps.shopify.com/day-ross-freight,Day & Ross LTL Freight Quotes,Eniture Technology,0,0,Orders and shipping
501b4a5b-3181-4dda-b481-93e2d13da180,https://apps.shopify.com/pixsona-app,Pixsona,Pixsona,0,0,Store design
50579fda-3d72-48c0-8eba-f39027faa064,https://apps.shopify.com/boost-conversions-bar,Boost Conversions Bar,AKB Enterprise LLC,4.6,6,Sales and conversion optimization
50644da9-c8bb-4d66-9d86-0e703aa22c0e,https://apps.shopify.com/super-watermark,Super Watermarks,2B,4.6,12,Trust and security
53195c81-3923-49d1-b635-0e00c653c082,https://apps.shopify.com/pixopal,On Demand Photo Editing,Pixopal,5,7,Store design
54745cbf-7ce1-47a8-8ac8-5382a9603bb7,https://apps.shopify.com/worldphoneize,World Phone Call Button,Xeio Ltd,0,0,Customer support
54d62bd5-85b0-4027-a308-a7dc5c4b7565,https://apps.shopify.com/order-export-app,Exporter,Dalibor,0,0,Orders and shipping
550b25a1-44e3-4248-bd00-942cc7553168,https://apps.shopify.com/timer-panda,Timer Panda ‑ Countdown Timer,Panda Apps,4.8,42,Sales and conversion optimization
5557170e-c5db-44b4-82a5-31db79a7363d,https://apps.shopify.com/predictive-preloader,Instant Page Speeds AI Powered,Predictive Preloader,4.2,4,Store design
55f9e372-e1b4-4dc1-b6a5-e96e8fcc46da,https://apps.shopify.com/login-to-add-to-cart,Cart Auth,Ocean info,0,0,Trust and security
56718ca8-7d18-4529-9e2c-1dd967f89995,https://apps.shopify.com/payment-reminder-2,Kindly ‑ Payment Reminder,ToastCode,0,0,Customer support
568504ab-7c54-47ff-a889-1f0b01834f98,https://apps.shopify.com/champ,Champ,Champ,2.4,12,Store design
57cc2480-0e7e-41ad-97df-9b9149fe2daf,https://apps.shopify.com/correos-de-chile-1,CorreosChile,CorreosChile,0,0,Orders and shipping
58bb8e27-1738-4383-ac63-9aa0b1d3c030,https://apps.shopify.com/shopsync-2,ShopSync,ShopSync,3.9,332,Marketing
58ff3708-9c2a-4e96-86b3-ee8a0c25c115,https://apps.shopify.com/the-bundled-app-by-appiness-tech,The Bundled APP By Appiness,Appiness Technologies,2.8,6,Inventory management
590bdc3d-641a-4bfe-bad4-4a8ff75588ef,https://apps.shopify.com/better-shipping,Better Shipping,Atom Yard,4.3,126,Orders and shipping
595c7cce-6750-4d0a-9ecb-5a4c8fbf8a81,https://apps.shopify.com/slotmachine,Slotify,Big Van Studio,4,1,Marketing
59c6ec15-b7c9-4eb0-a8e3-0549e4e02911,https://apps.shopify.com/rivyo-product-review,Rivyo Product Review,Thimatic,4.9,1204,Store design
5a191f68-1834-41a0-875f-54ea410202d4,https://apps.shopify.com/order-limits-minmaxify,Order Limits ‑ MinMaxify,Intillium Inc.,4.6,128,Store design
5acaa54a-d920-4dcd-8015-d6b795d02604,https://apps.shopify.com/better-product,Better Product,Big Kids,5,1,Store design
5acb4871-0844-4e8f-88fc-c25eb94f7dab,https://apps.shopify.com/magic-ball,Magic Ball ‑ Email Popup,Application Nexus,0,0,Marketing
5b5f9511-6bf9-4b55-b652-27f66176519f,https://apps.shopify.com/floplug,Floplug ‑ Live chat & Support,Floplug,5,1,Customer support
5bb11fe2-0cc8-4b81-bd0c-c61b6f26fda0,https://apps.shopify.com/optimonk,Exit Intent Popup by OptiMonk,Optimonk International Zrt,4.7,297,Store design
5c689c3a-1cb5-49f2-b321-154fea9662a2,https://apps.shopify.com/terms-of-use,Terms and Conditions Popup,Torden Apps,5,5,Store design
5d49dbf4-11b1-421b-a9b0-7149394ccf26,https://apps.shopify.com/flashyapp-marketing-automation,Flashy ‑ Marketing Automation,Flashy,5,11,Sales and conversion optimization
5d780c35-ec6b-477d-a79b-483b87949c37,https://apps.shopify.com/internetmarke,Internetmarke,Deutsche Post AG + Vilango GmbH,1.5,21,Orders and shipping
5d8ec378-6e6c-4fcc-b4ac-773867da96ab,https://apps.shopify.com/vdc-dropship,Quick Order Process,Viha Digital Commerce Pvt. Ltd.,5,1,Orders and shipping
5e20a741-8b4e-466b-b143-1c405a7006d0,https://apps.shopify.com/cta-buttons,CTA buttons,Omega,4.8,28,Store design
5ed0c363-73fd-447d-9114-be0a695d7a29,https://apps.shopify.com/multipixel,MultiPixel,StoreAddons,3.6,19,Sales and conversion optimization
5ed3402e-0796-41c6-87a8-ddfa6bae5991,https://apps.shopify.com/profit,Delirious Profit,Delirious Apps,4.8,48,Finances
604881cb-6278-4d4d-8ff1-c239cb34c7f0,https://apps.shopify.com/to-the-moon-bars-1,To The Moon+ Bars,Astral Web,5,1,Store design
607b3e54-3a6d-422a-a275-941da2f099cc,https://apps.shopify.com/variants-in-collections,Products List Variants Viewer,Singleton software,4.9,15,Store design
617be2eb-6926-45e0-b55a-29956c3e62ec,https://apps.shopify.com/easyscan-inventory-and-order,EasyScan: SKU and Barcode,FiftyPoint6,5,6,Inventory management
6204f9b9-2642-4d83-85d2-71f1f9ed83b9,https://apps.shopify.com/glowroad-dropshipping-app,GlowRoad ‑ Dropshipping India,GlowRoad,4.3,16,Finding and adding products
623910bc-e641-4b94-9dbf-1b2a280342a0,https://apps.shopify.com/announce-bar,Easy Announce Bar,ZendApps,5,8,Store design
639acdd1-05e8-46b1-909c-6fd2cf9066a9,https://apps.shopify.com/segments,Segments Analytics,Tresl Inc.,5,27,Reporting
63a13d6d-c7b7-48ed-b07f-1bc6f21e0bdd,https://apps.shopify.com/appify-pwa,Appify PWA,Rabbyte,5,7,Store design
642253d9-6be3-4cab-85c9-0e3229ec5b3d,https://apps.shopify.com/myreviewfy,MyReviewfy ‑ Product Reviews,reviewfy,3,33,Store design
6423f4e2-d80b-4049-a4a1-bd244750afb3,https://apps.shopify.com/mighty-metafields,Mighty Metafields,Grumpy Developers Studio,0,0,Productivity
6583e165-1959-4a2e-8d8b-0d42744579d6,https://apps.shopify.com/antram-bulk-powertools,Antram Bulk PowerTools,Antram Technologies,5,1,Productivity
65c61536-9f25-408c-ad3f-a4b34bb5eba4,https://apps.shopify.com/sarbacane-emails-sms,Sarbacane ‑ Email & SMS,sarbacane,0,0,Marketing
6652b85d-dfdd-434d-a81f-98bd6539c823,https://apps.shopify.com/shop-insights,Shopins ‑ Sales Analytics,EZ Studio Ltd.,5,1,Reporting
665609ac-2020-4d61-8ccf-f8daa2e61ba8,https://apps.shopify.com/hurdlr,Hurdlr ‑ Expense Tracker,Hurdlr Inc.,3.6,4,Reporting
